case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year,marked,plaintiff,defendant,plaintiff_size,defendant_size
"Lima USA, Inc. v. Mahfouz (Del. Super. Ct. 2021)",N20C-09-048 PRW CCLD,2021-12-03,,0,0.0,,https://www.courtlistener.com/opinion/5302846/lima-usa-inc-v-mahfouz/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021,0,"Lima USA, Inc.",Mahfouz,5.0,1.0
Oldham v. United States (Fed. Cl. 2021),18-1961,2021-12-03,,0,0.0,,https://www.courtlistener.com/opinion/5303387/oldham-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021,0,Oldham,United States,1.0,1.0
"Ats Ford Drive Investment, LLC (Fed. Cl. 2021)",19-471,2021-12-03,,0,0.0,,https://www.courtlistener.com/opinion/5303389/ats-ford-drive-investment-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021,0,,,,
Bradley v. United States (Fed. Cl. 2021),19-400,2021-12-03,,0,0.0,,https://www.courtlistener.com/opinion/5303388/bradley-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021,0,Bradley,United States,1.0,1.0
"Moderna Tx, Inc. v. Arbutus Biopharma Corporation (Fed. Cir. 2021)",20-2329,2021-12-01,,0,0.0,,https://www.courtlistener.com/opinion/5303634/moderna-tx-inc-v-arbutus-biopharma-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021,0,"Moderna Tx, Inc.",Arbutus Biopharma Corporation,5.0,5.0
Campione v. Best (S.C. Ct. App. 2021),2018-002017,2021-12-01,,0,0.0,,https://www.courtlistener.com/opinion/5301874/campione-v-best/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021,0,Campione,Best,1.0,1.0
"Modernatx, Inc. v. Arbutus Biopharma Corporation (Fed. Cir. 2021)",20-1184,2021-12-01,,0,0.0,,https://www.courtlistener.com/opinion/5303633/modernatx-inc-v-arbutus-biopharma-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021,0,"Modernatx, Inc.",Arbutus Biopharma Corporation,5.0,5.0
Biogen International Gmbh v. Mylan Pharmaceuticals Inc. (Fed. Cir. 2021),20-1933,2021-11-30,,0,0.0,,https://www.courtlistener.com/opinion/5303636/biogen-international-gmbh-v-mylan-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,Biogen International Gmbh,Mylan Pharmaceuticals Inc.,7.0,5.0
"Amgine Technologies (US), Inc. v. Harold Roy Miller (Del. Ch. 2021)",C.A. No. 2020-0537-JRS,2021-11-29,,0,0.0,,https://www.courtlistener.com/opinion/5301377/amgine-technologies-us-inc-v-harold-roy-miller/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,"Amgine Technologies (US), Inc.",Harold Roy Miller,5.0,1.0
University of South Florida v. Fujifilm Medical Systems (Fed. Cir. 2021),20-1872,2021-11-23,,0,0.0,,https://www.courtlistener.com/opinion/5303640/university-of-south-florida-v-fujifilm-medical-systems/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,University of South Florida,Fujifilm Medical Systems,1.0,1.0
"Blizzard Energy, Inc. v. Schaefers (Cal. Ct. App. 2021)",B305774,2021-11-18,,0,0.0,,https://www.courtlistener.com/opinion/5298617/blizzard-energy-inc-v-schaefers/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,"Blizzard Energy, Inc.",Schaefers,5.0,1.0
"Jorge I. Calzada, M.D. v. State Volunteer Mutual Insurance Company (Tenn. Ct. App. 2021)",M2020-01697-COA-R3-CV,2021-11-18,,0,0.0,,https://www.courtlistener.com/opinion/5298801/jorge-i-calzada-md-v-state-volunteer-mutual-insurance-company/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,"Jorge I. Calzada, M.D.",State Volunteer Mutual Insurance Company,1.0,5.0
Taverna Izakaya LLC (T.T.A.B. 2021),88612441,2021-11-17,Trademark Trial and Appeal Board,0,0.0,1.0,https://www.courtlistener.com/opinion/10818867/taverna-izakaya-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,,,,
"Neurelis, Inc. v. Aquestive Therapeutics, Inc. (Cal. Ct. App. 2021)",D077984,2021-11-17,California Court of Appeal,0,0.0,1.0,https://www.courtlistener.com/opinion/5298427/neurelis-inc-v-aquestive-therapeutics-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,"Neurelis, Inc.","Aquestive Therapeutics, Inc.",5.0,5.0
"Rohm Semiconductor USA, LLC v. Maxpower Semiconductor, Inc. (Fed. Cir. 2021)",21-1709,2021-11-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5303666/rohm-semiconductor-usa-llc-v-maxpower-semiconductor-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,"Rohm Semiconductor USA, LLC","Maxpower Semiconductor, Inc.",5.0,5.0
Golden v. United States (Fed. Cl. 2021),13-307,2021-11-10,United States Court of Federal Claims,0,0.0,,https://www.courtlistener.com/opinion/5296713/golden-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,Golden,United States,1.0,1.0
"Jg Technologies, LLC v. United States (Fed. Cl. 2021)",20-455,2021-11-10,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/5296467/jg-technologies-llc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,"Jg Technologies, LLC",United States,5.0,1.0
"JOHN R. CHOATE v. RYSURG, LLC (Fla. Dist. Ct. App. 2021)",20-1475,2021-11-10,District Court of Appeal of Florida,1,192474.32,1.0,https://www.courtlistener.com/opinion/5296367/john-r-choate-v-rysurg-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,JOHN R. CHOATE,"RYSURG, LLC",1.0,5.0
Apple Inc. v. Qualcomm Incorporated (Fed. Cir. 2021),20-1683,2021-11-10,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/5303675/apple-inc-v-qualcomm-incorporated/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,Apple Inc.,Qualcomm Incorporated,5.0,10.0
"Seiden Law Group, P.C. v. Segal (Ill. App. Ct. 2021)",1-20-0877,2021-11-10,Appellate Court of Illinois,1,117213.89,0.0,https://www.courtlistener.com/opinion/10024609/seiden-law-group-pc-v-segal/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,"Seiden Law Group, P.C.",Segal,7.0,1.0
Celgene Corporation v. Mylan Pharmaceuticals Inc. (Fed. Cir. 2021),21-1154,2021-11-05,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5303687/celgene-corporation-v-mylan-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,Celgene Corporation,Mylan Pharmaceuticals Inc.,5.0,5.0
"Optinose AS v. Currax Pharmaceuticals, LLC (Del. 2021)","48, 2021",2021-11-02,Supreme Court of Delaware,0,0.0,1.0,https://www.courtlistener.com/opinion/5294211/optinose-as-v-currax-pharmaceuticals-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,Optinose AS,"Currax Pharmaceuticals, LLC",1.0,5.0
"Jigliotti Family Trust v. Donald Edward Bloom, Deborah Jane Bloom, and John W. Moore (Alaska 2021)",S17614,2021-10-29,Alaska Supreme Court,0,0.0,1.0,https://www.courtlistener.com/opinion/5313406/jigliotti-family-trust-v-donald-edward-bloom-deborah-jane-bloom-and-john/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,Jigliotti Family Trust,"Donald Edward Bloom, Deborah Jane Bloom, and John W. Moore",1.0,1.0
Cdk Global LLC v. Mark Brnovich (9th Cir. 2021),20-16469,2021-10-25,Court of Appeals for the Ninth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5296741/cdk-global-llc-v-mark-brnovich/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,Cdk Global LLC,Mark Brnovich,5.0,1.0
"Securitypoint Holdings, Inc. v. United States (Fed. Cl. 2021)",11-268,2021-10-22,United States Court of Federal Claims,1,772273.5,,https://www.courtlistener.com/opinion/5292107/securitypoint-holdings-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=47,2021,0,"Securitypoint Holdings, Inc.",United States,7.0,1.0
"State Of Washington, V. Mehmet Bilgi (Wash. Ct. App. 2021)",53464-9,2021-10-19,Court of Appeals of Washington,0,0.0,,https://www.courtlistener.com/opinion/5290852/state-of-washington-v-mehmet-bilgi/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,,,,
Mallet and Company Inc v. Ada Lacayo (3rd Cir. 2021),20-3584,2021-10-15,Court of Appeals for the Third Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5290222/mallet-and-company-inc-v-ada-lacayo/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,Mallet and Company Inc,Ada Lacayo,5.0,1.0
"Energy Heating, LLC v. Heat On-The-Fly, LLC (Fed. Cir. 2021)",20-2038,2021-10-14,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5303721/energy-heating-llc-v-heat-on-the-fly-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,"Energy Heating, LLC","Heat On-The-Fly, LLC",5.0,5.0
Adar Bays v. GeneSYS ID (NY 2021),51,2021-10-14,New York Court of Appeals,1,109672.34,1.0,https://www.courtlistener.com/opinion/5289709/adar-bays-v-genesys-id/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,Adar Bays,GeneSYS ID,1.0,1.0
"Mobility Workx, LLC v. Unified Patents, LLC (Fed. Cir. 2021)",20-1441,2021-10-13,Court of Appeals for the Federal Circuit,1,1425.74,,https://www.courtlistener.com/opinion/5303724/mobility-workx-llc-v-unified-patents-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,"Mobility Workx, LLC","Unified Patents, LLC",5.0,5.0
Hyatt v. Hirshfeld (Fed. Cir. 2021),20-2321,2021-10-12,Court of Appeals for the Federal Circuit,1,29.7,1.0,https://www.courtlistener.com/opinion/5303729/hyatt-v-hirshfeld/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,Hyatt,Hirshfeld,1.0,1.0
"Traxcell Technologies, LLC v. Nokia Solutions and Networks (Fed. Cir. 2021)",20-1440,2021-10-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5289145/traxcell-technologies-llc-v-nokia-solutions-and-networks/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,"Traxcell Technologies, LLC",Nokia Solutions and Networks,5.0,1.0
"Traxcell Technologies, LLC v. Sprint Communications Company (Fed. Cir. 2021)",20-1852,2021-10-12,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5289144/traxcell-technologies-llc-v-sprint-communications-company/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,"Traxcell Technologies, LLC",Sprint Communications Company,5.0,5.0
"Kannuu Pty Ltd. v. Samsung Electronics Co., Ltd. (Fed. Cir. 2021)",21-1638,2021-10-07,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/5288158/kannuu-pty-ltd-v-samsung-electronics-co-ltd/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,Kannuu Pty Ltd.,"Samsung Electronics Co., Ltd.",5.0,10.0
Oracle Corp. and Subsidiaries II v. Dept. of Rev. (Or. T.C. 2021),TC 5340,2021-10-06,Oregon Tax Court,0,0.0,,https://www.courtlistener.com/opinion/10140765/oracle-corp-and-subsidiaries-ii-v-dept-of-rev/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,Oracle Corp. and Subsidiaries II,Dept. of Rev.,5.0,1.0
"In Re SURGISIL, L.L.P. (Fed. Cir. 2021)",20-1940,2021-10-04,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5287254/in-re-surgisil-llp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,,,,
Acceleration Bay LLC v. Take-Two Interactive Software (Fed. Cir. 2021),20-1700,2021-10-04,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/5287258/acceleration-bay-llc-v-take-two-interactive-software/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,Acceleration Bay LLC,Take-Two Interactive Software,5.0,1.0
"West Gulf Marine, Ltd. v. Texas General Land Office and George P. Bush (Tex. App.-Houston [14th Dist.] 2021)",14-19-00708-CV,2021-09-30,"Texas Court of Appeals, 14th District (Houston)",1,112869.67,1.0,https://www.courtlistener.com/opinion/5287158/west-gulf-marine-ltd-v-texas-general-land-office-and-george-p-bush/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,"West Gulf Marine, Ltd.",Texas General Land Office and George P. Bush,5.0,1.0
"Intel Corporation v. Fortress Investment Group, LLC (Del. Ch. 2021)",C.A. No. 2021-0021-MTZ,2021-09-30,Court of Chancery of Delaware,0,0.0,1.0,https://www.courtlistener.com/opinion/5178844/intel-corporation-v-fortress-investment-group-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,Intel Corporation,"Fortress Investment Group, LLC",10.0,7.0
Karen Stromberg v. Qualcomm Inc. (9th Cir. 2021),19-15159,2021-09-29,Court of Appeals for the Ninth Circuit,1,5750467284.2,0.0,https://www.courtlistener.com/opinion/5296766/karen-stromberg-v-qualcomm-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=48,2021,0,Karen Stromberg,Qualcomm Inc.,1.0,10.0
"In Re VIVINT, INC. (Fed. Cir. 2021)",20-1992,2021-09-29,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5174286/in-re-vivint-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,,,,
"Sri International, Inc. v. Cisco Systems Inc. (Fed. Cir. 2021)",20-1685,2021-09-28,Court of Appeals for the Federal Circuit,1,28110755.36,,https://www.courtlistener.com/opinion/5173932/sri-international-inc-v-cisco-systems-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,"Sri International, Inc.",Cisco Systems Inc.,7.0,5.0
In re Cellular Telephone (Del. Ch. 2021),C.A. No. 6885-VCL,2021-09-28,Court of Chancery of Delaware,1,4894301.12,,https://www.courtlistener.com/opinion/5174115/in-re-cellular-telephone/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,,,,
"In Re JUNIPER NETWORKS, INC. (Fed. Cir. 2021)",21-160,2021-09-24,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/5141241/in-re-juniper-networks-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,,,,
Karen Hepp v. Facebook (3rd Cir. 2021),20-2725,2021-09-23,Court of Appeals for the Third Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5106244/karen-hepp-v-facebook/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,Karen Hepp,Facebook,1.0,1.0
Hyundai Motor America and Hyundai Motor Company v. Joyce D. Hutton and Derek Bell (Miss. 2021),2015-CA-01013-SCT,2021-09-16,Mississippi Supreme Court,1,229244.98,1.0,https://www.courtlistener.com/opinion/10627664/hyundai-motor-america-and-hyundai-motor-company-v-joyce-d-hutton-and/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,Hyundai Motor America and Hyundai Motor Company,Joyce D. Hutton and Derek Bell,7.0,1.0
in the Estate of William Thomas Bell (Tex. App.-Amarillo 2021),07-20-00220-CV,2021-09-15,"Texas Court of Appeals, 7th District (Amarillo)",1,213860.35,1.0,https://www.courtlistener.com/opinion/5094002/in-the-estate-of-william-thomas-bell/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,,,,
"Omega Patents, LLC v. Calamp Corp. (Fed. Cir. 2021)",20-1793,2021-09-14,Court of Appeals for the Federal Circuit,1,5.94,0.0,https://www.courtlistener.com/opinion/5093381/omega-patents-llc-v-calamp-corp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,"Omega Patents, LLC",Calamp Corp.,5.0,5.0
"JoAnn Chase v. Andeavor Logistics, L.P. (8th Cir. 2021)",20-1747,2021-09-13,Court of Appeals for the Eighth Circuit,1,2376226.15,1.0,https://www.courtlistener.com/opinion/5093064/joann-chase-v-andeavor-logistics-lp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,JoAnn Chase,"Andeavor Logistics, L.P.",1.0,1.0
Christine Seward v. Charles Richards & a. (N.H. 2021),2020-0259,2021-09-08,Supreme Court of New Hampshire,0,0.0,1.0,https://www.courtlistener.com/opinion/10271712/christine-seward-v-charles-richards-a/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,Christine Seward,Charles Richards & a.,1.0,1.0
"Piano Factory Group, Inc. v. Schiedmayer Celesta Gmbh (Fed. Cir. 2021)",20-1196,2021-09-01,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5065249/piano-factory-group-inc-v-schiedmayer-celesta-gmbh/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,"Piano Factory Group, Inc.",Schiedmayer Celesta Gmbh,7.0,5.0
John H. Kihm v. David M. Mott (Del. Ch. 2021),C.A. No. 2020-0938-MTZ,2021-08-31,Court of Chancery of Delaware,1,28633525.11,,https://www.courtlistener.com/opinion/5065119/john-h-kihm-v-david-m-mott/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,John H. Kihm,David M. Mott,1.0,1.0
HTC v. Telefonaktiebolaget (5th Cir. 2021),19-40643,2021-08-31,Court of Appeals for the Fifth Circuit,0,0.0,,https://www.courtlistener.com/opinion/5065019/htc-v-telefonaktiebolaget/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,HTC,Telefonaktiebolaget,1.0,1.0
"Bais Yaakov of Spring Valley v. ACT, Inc. (1st Cir. 2021)",20-1537P,2021-08-30,Court of Appeals for the First Circuit,1,475245230.1,1.0,https://www.courtlistener.com/opinion/5064788/bais-yaakov-of-spring-valley-v-act-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,Bais Yaakov of Spring Valley,"ACT, Inc.",1.0,5.0
"AtriCure, Inc. v. Jian Meng (6th Cir. 2021)",19-4067,2021-08-27,Court of Appeals for the Sixth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5064177/atricure-inc-v-jian-meng/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,"AtriCure, Inc.",Jian Meng,5.0,1.0
Data Engine Technologies LLC v. Google LLC (Fed. Cir. 2021),21-1050,2021-08-26,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5063553/data-engine-technologies-llc-v-google-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,Data Engine Technologies LLC,Google LLC,10.0,5.0
Universal Secure Registry LLC v. Apple Inc. (Fed. Cir. 2021),20-2044,2021-08-26,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5063549/universal-secure-registry-llc-v-apple-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=49,2021,0,Universal Secure Registry LLC,Apple Inc.,9.0,5.0
"Mlc Intellectual Property LLC v. Micron Technology, Inc. (Fed. Cir. 2021)",20-1413,2021-08-26,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/5063550/mlc-intellectual-property-llc-v-micron-technology-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=50,2021,0,Mlc Intellectual Property LLC,"Micron Technology, Inc.",10.0,5.0
"Juno Therapeutics, Inc. v. Kite Pharma, Inc. (Fed. Cir. 2021)",20-1758,2021-08-26,Court of Appeals for the Federal Circuit,1,1426118917.95,0.0,https://www.courtlistener.com/opinion/5063552/juno-therapeutics-inc-v-kite-pharma-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=50,2021,0,"Juno Therapeutics, Inc.","Kite Pharma, Inc.",5.0,5.0
in the Estate of Eric Johnson (Tex. App.-Fort Worth 2021),02-20-00133-CV,2021-08-26,"Texas Court of Appeals, 2nd District (Fort Worth)",0,0.0,1.0,https://www.courtlistener.com/opinion/5064515/in-the-estate-of-eric-johnson/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=50,2021,0,,,,
