case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year
"Canatex Completion Solutions, Inc. v. Wellmatics, LLC (Fed. Cir. 2025)",24-1466,2025-11-12,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10734917/canatex-completion-solutions-inc-v-wellmatics-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
Renovaro Inc. v. Serhat Gumrukcu (Del. Ch. 2025),C.A. No. 2024-0678-MTZ,2025-11-07,Court of Chancery of Delaware,0,0.0,1.0,https://www.courtlistener.com/opinion/10734079/renovaro-inc-v-serhat-gumrukcu/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"In Re MOTOROLA SOLUTIONS, INC. (Fed. Cir. 2025)",25-134,2025-11-06,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/10731793/in-re-motorola-solutions-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
United States v. Pheasant (9th Cir. 2025),23-991,2025-10-31,Court of Appeals for the Ninth Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10715524/united-states-v-pheasant/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"The Board of Regents of the University of Texas System, the University of Texas System, and the University of Texas M.D. Anderson Cancer Center v. Gensetix, Inc. (Tex. App.-Houston [15th Dist.] 2025)",15-25-00011-CV,2025-10-31,"Texas Court of Appeals, 15th District",0,0.0,,https://www.courtlistener.com/opinion/10733928/the-board-of-regents-of-the-university-of-texas-system-the-university-of/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"Merck Serono S.A. v. Hopewell Pharma Ventures, Inc. (Fed. Cir. 2025)",25-1210,2025-10-30,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10714801/merck-serono-sa-v-hopewell-pharma-ventures-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
Aortic Innovations LLC v. Edwards Lifesciences Corporation (Fed. Cir. 2025),24-1145,2025-10-27,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10711516/aortic-innovations-llc-v-edwards-lifesciences-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"Centripetal Networks, LLC v. Palo Alto Networks, Inc. (Fed. Cir. 2025)",23-2027,2025-10-22,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/10708781/centripetal-networks-llc-v-palo-alto-networks-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"Barrette Outdoor Living, Inc. v. Fortress Iron, Lp (Fed. Cir. 2025)",24-1231,2025-10-17,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10705736/barrette-outdoor-living-inc-v-fortress-iron-lp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"Shenzhen Mammotion Innovation Co., Ltd. v. Futuregen Technologies Inc. (D.D.C. 2025)",Civil Action No. 2025-1945,2025-10-15,"District Court, District of Columbia",0,0.0,,https://www.courtlistener.com/opinion/10704404/shenzhen-mammotion-innovation-co-ltd-v-futuregen-technologies-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"Causam Enterprises, Inc. v. Itc (Fed. Cir. 2025)",23-1769,2025-10-15,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10704288/causam-enterprises-inc-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"Causam Enterprises, Inc. v. Ecobee Technologies Ulc (Fed. Cir. 2025)",24-1958,2025-10-15,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10704289/causam-enterprises-inc-v-ecobee-technologies-ulc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
Timoria LLC v. Chaib Anis (Del. Ch. 2025),C.A. No. 2025-0883-JTL,2025-10-06,Court of Chancery of Delaware,0,0.0,,https://www.courtlistener.com/opinion/10691382/timoria-llc-v-chaib-anis/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"Crowley Marine Services, Inc., Crowley Maritime Corporation, Northland Fuel, LLC, Yukon Fuel Company, Northland Vessel Leasing Company, LLC, and Yutana Barge Lines, LLC v. State of Alaska and Delta Western, LLC, Crowley Fuels LLC v. Delta Western LLC F/K/A Delta Western, Inc. (Alaska 2025)","S18716, S18775",2025-10-03,Alaska Supreme Court,0,0.0,,https://www.courtlistener.com/opinion/10690255/crowley-marine-services-inc-crowley-maritime-corporation-northland/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=5,2025
"US Inventor, Inc. v. PTO (Fed. Cir. 2025)",24-1396,2025-10-03,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10688414/us-inventor-inc-v-pto/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"Rex Medical, L.P. v. Intuitive Surgical, Inc. (Fed. Cir. 2025)",24-1072,2025-10-02,Court of Appeals for the Federal Circuit,1,10.0,0.0,https://www.courtlistener.com/opinion/10687680/rex-medical-lp-v-intuitive-surgical-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"Focus Products Group International, LLC v. Kartri Sales Co., Inc. (Fed. Cir. 2025)",23-1446,2025-09-30,Court of Appeals for the Federal Circuit,1,970324.0,0.0,https://www.courtlistener.com/opinion/10681614/focus-products-group-international-llc-v-kartri-sales-co-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
Novartis Pharmaceuticals Corporation v. Robert F. Kennedy Jr. (D.C. Cir. 2025),24-5235,2025-09-26,Court of Appeals for the D.C. Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10678340/novartis-pharmaceuticals-corporation-v-robert-f-kennedy-jr/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
Finesse Wireless LLC v. At&t Mobility LLC (Fed. Cir. 2025),24-1039,2025-09-24,Court of Appeals for the Federal Circuit,1,166303391.0,,https://www.courtlistener.com/opinion/10676767/finesse-wireless-llc-v-att-mobility-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"Mary Margaret Upchurch and Rickie Upchurch v. Adam I. Lewis, M.D. and Jackson Neurosurgery Clinic, PLLC (Miss. Ct. App. 2025)",2023-CA-01296-COA,2025-09-23,Court of Appeals of Mississippi,1,30000.0,1.0,https://www.courtlistener.com/opinion/10697335/mary-margaret-upchurch-and-rickie-upchurch-v-adam-i-lewis-md-and/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"Dumond, Inc. v. Galgano, T. (Pa. Super. Ct. 2025)",1785 EDA 2024,2025-09-19,Superior Court of Pennsylvania,0,0.0,1.0,https://www.courtlistener.com/opinion/10674449/dumond-inc-v-galgano-t/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"The Board of Regents of the University of Texas System, the University of Texas System, and the University of Texas M.D. Anderson Cancer Center v. Gensetix, Inc. (Tex. App.-Houston [15th Dist.] 2025)",15-25-00011-CV,2025-09-18,"Texas Court of Appeals, 15th District",0,0.0,1.0,https://www.courtlistener.com/opinion/10675047/the-board-of-regents-of-the-university-of-texas-system-the-university-of/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
Ronald Koons v. Attorney General New Jersey (3rd Cir. 2025),23-1900,2025-09-17,Court of Appeals for the Third Circuit,1,50.0,1.0,https://www.courtlistener.com/opinion/10673136/ronald-koons-v-attorney-general-new-jersey/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
WorldVue Connect v. Szuch (5th Cir. 2025),24-20571,2025-09-16,Court of Appeals for the Fifth Circuit,1,4125000.0,,https://www.courtlistener.com/opinion/10672592/worldvue-connect-v-szuch/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
Lisa Moore Haywood n/k/a Lisa Moore v. Carl Ray Haywood (Ala. Civ. App. 2025),CL-2024-0883,2025-09-12,Court of Civil Appeals of Alabama,1,5000.0,1.0,https://www.courtlistener.com/opinion/10670618/lisa-moore-haywood-nka-lisa-moore-v-carl-ray-haywood/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"Hilo Bay Marina, LLC v. State. Concurring Opinion of the Court by Eddins, J., with Whom McKenna and Devens, JJ., Join. Concurring and Dissenting Opinion by Devens, J. (Haw. 2025)",SCAP-23-0000310,2025-09-12,Hawaii Supreme Court,0,0.0,1.0,https://www.courtlistener.com/opinion/10671751/hilo-bay-marina-llc-v-state-concurring-opinion-of-the-court-by-eddins/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
Ronald Koons v. Attorney General New Jersey (3rd Cir. 2025),23-1900,2025-09-10,Court of Appeals for the Third Circuit,1,50.0,1.0,https://www.courtlistener.com/opinion/10669324/ronald-koons-v-attorney-general-new-jersey/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
Herbert v. Shield Arms (Mont. 2025),DA 24-0128,2025-09-09,Montana Supreme Court,0,0.0,1.0,https://www.courtlistener.com/opinion/10669452/herbert-v-shield-arms/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"Future Link Systems, LLC v. Realtek Semiconductor Corporation (Fed. Cir. 2025)",23-1056,2025-09-09,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10668476/future-link-systems-llc-v-realtek-semiconductor-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
Magema Technology LLC v. Phillips 66 (Fed. Cir. 2025),24-1342,2025-09-08,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/10667732/magema-technology-llc-v-phillips-66/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
Tolymbekova v. Rubio (D.D.C. 2025),Civil Action No. 2025-0295,2025-09-05,"District Court, District of Columbia",0,0.0,1.0,https://www.courtlistener.com/opinion/10666943/tolymbekova-v-rubio/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"People v. Heuermann (N.Y. Sup. Ct., Suffolk Cty. 2025)",Case No. 73544-24,2025-09-03,"New York Supreme Court, Suffolk County",0,0.0,,https://www.courtlistener.com/opinion/10670084/people-v-heuermann/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"Medtronic, Inc, etc. v. CIR (8th Cir. 2025)","23-3063, 23-3281",2025-09-03,Court of Appeals for the Eighth Circuit,1,117000000.0,,https://www.courtlistener.com/opinion/10665312/medtronic-inc-etc-v-cir/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
Movora LLC v. Gendreau (Del. Super. Ct. 2025),N23C-05-034 MAA CCLD,2025-08-29,Superior Court of Delaware,1,60000000.0,1.0,https://www.courtlistener.com/opinion/10663253/movora-llc-v-gendreau/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=6,2025
"Olympic and Ga. Partners, LLC v. County of L.A. (Cal. 2025)",S280000,2025-08-28,California Supreme Court,1,100.0,1.0,https://www.courtlistener.com/opinion/10662623/olympic-and-ga-partners-llc-v-county-of-la/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
United States v. Earl Miller (7th Cir. 2025),23-3324,2025-08-27,Court of Appeals for the Seventh Circuit,1,2.3,0.0,https://www.courtlistener.com/opinion/10661597/united-states-v-earl-miller/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
Global Health Solutions LLC v. Selner (Fed. Cir. 2025),23-2009,2025-08-26,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10660814/global-health-solutions-llc-v-selner/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Butler Amusements, Inc. v. U.S. Department of Labor (D.D.C. 2025)",Civil Action No. 2024-1042,2025-08-26,"District Court, District of Columbia",0,0.0,1.0,https://www.courtlistener.com/opinion/10661100/butler-amusements-inc-v-us-department-of-labor/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
Whittney Ford v. the University of Texas at Austin (Tex. App.-Houston [15th Dist.] 2025),15-25-00123-CV,2025-08-25,"Texas Court of Appeals, 15th District",1,3500000.0,,https://www.courtlistener.com/opinion/10664021/whittney-ford-v-the-university-of-texas-at-austin/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Clifton A. Little Ii Et Ano, V. Hardie-tynes Co. Inc. (Wash. Ct. App. 2025)",86318-5,2025-08-25,Court of Appeals of Washington,0,0.0,1.0,https://www.courtlistener.com/opinion/10660123/clifton-a-little-ii-et-ano-v-hardie-tynes-co-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
Whittney Ford v. the University of Texas at Austin (Tex. App.-Houston [15th Dist.] 2025),15-25-00123-CV,2025-08-25,"Texas Court of Appeals, 15th District",1,3500000.0,0.0,https://www.courtlistener.com/opinion/10664022/whittney-ford-v-the-university-of-texas-at-austin/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
AT&T v. FCC (5th Cir. 2025),24-60223,2025-08-22,Court of Appeals for the Fifth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10658934/att-v-fcc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
People v. Trump (N.Y. App. Div. 2025),"Index No. 452564/22; Appeal No. 2834-2835-2836; Case No. 2023-04925, 2024-01134, 2024-01135",2025-08-21,Appellate Division of the Supreme Court of the State of New York,1,363894816.0,0.0,https://www.courtlistener.com/opinion/10658678/people-v-trump/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Wall & Associates, Inc. v. Idaho Department of Finance (Idaho 2025)",51310,2025-08-21,Idaho Supreme Court,1,800.0,1.0,https://www.courtlistener.com/opinion/10661626/wall-associates-inc-v-idaho-department-of-finance/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
Spectre Corporation v. United States (Fed. Cl. 2025),16-932 C,2025-08-18,United States Court of Federal Claims,1,50000.0,1.0,https://www.courtlistener.com/opinion/10656447/spectre-corporation-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Laboratory Corporation of America Holdings v. Qiagen Sciences, LLC (Fed. Cir. 2025)",23-2350,2025-08-13,Court of Appeals for the Federal Circuit,1,4700000.0,0.0,https://www.courtlistener.com/opinion/10653001/laboratory-corporation-of-america-holdings-v-qiagen-sciences-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Taction Technology, Inc. v. Apple Inc. (Fed. Cir. 2025)",23-2349,2025-08-13,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/10653000/taction-technology-inc-v-apple-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Securitypoint Holdings, Inc. v. United States (Fed. Cl. 2025)",11-268C,2025-08-08,United States Court of Federal Claims,1,10251601.16,0.0,https://www.courtlistener.com/opinion/10651349/securitypoint-holdings-inc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
Mondis Technology Ltd. v. Lg Electronics Inc. (Fed. Cir. 2025),23-2117,2025-08-08,Court of Appeals for the Federal Circuit,1,45000000.0,1.0,https://www.courtlistener.com/opinion/10650441/mondis-technology-ltd-v-lg-electronics-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Kroy Ip Holdings, LLC v. Groupon, Inc. (Fed. Cir. 2025)",23-1359,2025-08-01,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10646196/kroy-ip-holdings-llc-v-groupon-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Fmc Corporation v. Sharda USA, LLC (Fed. Cir. 2025)",24-2335,2025-08-01,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/10646197/fmc-corporation-v-sharda-usa-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Jiaxing Super Lighting Electric Appliance, Co. v. Ch Lighting Technology Co., Ltd. (Fed. Cir. 2025)",23-1715,2025-07-28,Court of Appeals for the Federal Circuit,1,13872872.0,1.0,https://www.courtlistener.com/opinion/10642244/jiaxing-super-lighting-electric-appliance-co-v-ch-lighting-technology/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Acorda Therapeutics, Inc. v. Alkermes Plc (Fed. Cir. 2025)",23-2374,2025-07-25,Court of Appeals for the Federal Circuit,1,16554267.0,,https://www.courtlistener.com/opinion/10641104/acorda-therapeutics-inc-v-alkermes-plc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
Andrew Jacob Brenner v. Tiffany Nicole Brenner (Tex. App.-Austin 2025),03-23-00400-CV,2025-07-25,"Texas Court of Appeals, 3rd District (Austin)",1,2300.0,1.0,https://www.courtlistener.com/opinion/10642880/andrew-jacob-brenner-v-tiffany-nicole-brenner/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=7,2025
"Delta Air Lines, Inc. v. Dept. of Rev. (Or. 2025)",S070593,2025-07-24,Oregon Supreme Court,0,0.0,0.0,https://www.courtlistener.com/opinion/10640371/delta-air-lines-inc-v-dept-of-rev/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=8,2025
"Delta Air Lines, Inc. v. Dept. of Rev. (Or. 2025)",S070593,2025-07-24,Oregon Supreme Court,0,0.0,0.0,https://www.courtlistener.com/opinion/10649101/delta-air-lines-inc-v-dept-of-rev/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=8,2025
Igt v. Zynga Inc. (Fed. Cir. 2025),23-2262,2025-07-22,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10638558/igt-v-zynga-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=8,2025
Hessing-Roper v. Commissioner for Patents (D.D.C. 2025),Civil Action No. 2024-3295,2025-07-18,"District Court, District of Columbia",0,0.0,,https://www.courtlistener.com/opinion/10636395/hessing-roper-v-commissioner-for-patents/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=8,2025
Da Silva Borges v. Bondi (1st Cir. 2025),24-1695,2025-07-18,Court of Appeals for the First Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/10636969/da-silva-borges-v-bondi/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=8,2025
McAlister v. Loeb (Ariz. 2025),CV-24-0048-PR,2025-07-17,Arizona Supreme Court,1,100000000.0,1.0,https://www.courtlistener.com/opinion/10635185/mcalister-v-loeb/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=8,2025
Top Brand LLC v. Cozy Comfort Company LLC (Fed. Cir. 2025),24-2191,2025-07-17,Court of Appeals for the Federal Circuit,1,15400000.0,1.0,https://www.courtlistener.com/opinion/10635074/top-brand-llc-v-cozy-comfort-company-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=8,2025
