case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year
"Siemens Corporation, Siemens Aktiengesellschaft, and Efficient Networks, Inc.// Brice Bartek, James Pickering and Russell Young v. Brice Bartek, James Pickering and Russell Young// Siemens Corporation, Siemens Aktiengesellschaft, and Efficient Networks, Inc. (Tex. App.-Austin 2007)",03-07-00165-CV,2007-06-01,"Texas Court of Appeals, 3rd District (Austin)",0,0.0,1.0,https://www.courtlistener.com/opinion/2873151/siemens-corporation-siemens-aktiengesellschaft-and-efficient-networks/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2007
"Siemens Corporation Siemens Atkiengesellschaft Siemens Information & Communication Network, Inc. Efficient Networks, Inc. Siemens Subscriber Network, Inc. And George C. Nolen v. Brice Bartek, James Pickering, and Russell Young (Tex. App.-Austin 2006)",03-04-00613-CV,2006-04-28,"Texas Court of Appeals, 3rd District (Austin)",0,0.0,1.0,https://www.courtlistener.com/opinion/2871726/siemens-corporation-siemens-atkiengesellschaft-siemens-information/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2006
Nishi v. Siemens AG (E.D. Mich. 2003),2:01-cv-73982,2003-10-10,"District Court, E.D. Michigan",1,262453.53,,https://www.courtlistener.com/opinion/2326665/nishi-v-siemens-ag/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2003
"Siemens Corporation, Siemens Aktiengesellschaft, and Efficient Networks, Inc.// Brice Bartek, James Pickering and Russell Young v. Brice Bartek, James Pickering and Russell Young// Siemens Corporation, Siemens Aktiengesellschaft, and Efficient Networks, Inc. (Tex. App.-Austin 2007)",03-07-00165-CV,2007-06-01,"Texas Court of Appeals, 3rd District (Austin)",0,0.0,,https://www.courtlistener.com/opinion/2873154/siemens-corporation-siemens-aktiengesellschaft-and-efficient-networks/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2007
"Design Tech Homes of Texas, LLC v. John Siemens and Vashti Siemens (As Co-Trustees of the John Siemens and Vashti Siemens Living Revocable Trust) (Tex. App.-Austin 2025)",03-25-00718-CV,2025-11-07,"Texas Court of Appeals, 3rd District (Austin)",0,0.0,1.0,https://www.courtlistener.com/opinion/10734321/design-tech-homes-of-texas-llc-v-john-siemens-and-vashti-siemens-as/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2025
"Siemens Water Technologies Corp. v. Revo Water Systems, LLC (La. Ct. App. 2011)",11-248,2011-10-05,Louisiana Court of Appeal,1,2121106.28,1.0,https://www.courtlistener.com/opinion/2488821/siemens-water-technologies-corp-v-revo-water-systems-llc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2011
Creech v. Siemens Ptd (N.C. Indus. Comm. 2004),I.C. NO. 214263,2004-06-28,North Carolina Industrial Commission,0,0.0,,https://www.courtlistener.com/opinion/3888135/creech-v-siemens-ptd/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2004
State v. Siemens (Mo. Ct. App. 2000),No. WD 56781,2000-03-07,Missouri Court of Appeals,0,0.0,0.0,https://www.courtlistener.com/opinion/5270822/state-v-siemens/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2000
"DDR Construction Services, Inc. v. Siemens Industry, Inc. (S.D.N.Y. 2011)",09 CIV. 09605 RJH,2011-03-22,"District Court, S.D. New York",1,457998.66,,https://www.courtlistener.com/opinion/2476620/ddr-construction-services-inc-v-siemens-industry-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2011
Raza v. SIEMENS MEDICAL SOLUTIONS USA INC. (D. Del. 2009),C.A. 06-132-JJF,2009-04-16,"District Court, D. Delaware",0,0.0,,https://www.courtlistener.com/opinion/2409350/raza-v-siemens-medical-solutions-usa-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2009
United States Ex Rel. Thomas v. Siemens AG (E.D. Pa. 2010),Civil Action 09-4414,2010-04-23,"District Court, E.D. Pennsylvania",0,0.0,1.0,https://www.courtlistener.com/opinion/2542537/united-states-ex-rel-thomas-v-siemens-ag/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2010
"Veolia Water Solutions & Technologies Support v. Siemens Industry, Inc. (E.D.N.C. 2014)",No. 5:11-CV-00296-FL,2014-11-25,"District Court, E.D. North Carolina",0,0.0,,https://www.courtlistener.com/opinion/7310206/veolia-water-solutions-technologies-support-v-siemens-industry-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=5,2014
Lapidus v. Siemens Power Transmission (N.C. Indus. Comm. 2007),I.C. NOS. 162240 836986.,2007-02-02,North Carolina Industrial Commission,0,0.0,,https://www.courtlistener.com/opinion/3893662/lapidus-v-siemens-power-transmission/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2007
"Siemens Financial Services, Inc. v. Stonebridge Equipment Leasing, LLC (R.I. 2014)",2013-152-Appeal,2014-06-06,Supreme Court of Rhode Island,0,0.0,1.0,https://www.courtlistener.com/opinion/2716877/siemens-financial-services-inc-v-stonebridge-equipment-leasing-llc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2014
Kern v. Siemens Corp. (2005),04-1294,2005-05-16,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/144629/kern-v-siemens-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2005
In re Siemens Water Technologies Holding Corp. (Fed. Cir. 2009),No. 2008-1446,2009-04-10,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/8488174/in-re-siemens-water-technologies-holding-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2009
"Ehlers v. Siemens Medical Solutions, USA, Inc. (D. Minnesota 2008)",Civ. No. 06-3122 (RHK/AJB),2008-04-15,"District Court, D. Minnesota",0,0.0,0.0,https://www.courtlistener.com/opinion/8769147/ehlers-v-siemens-medical-solutions-usa-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2008
"Casa Manolo, Inc. v. Siemens Financial Services, Inc. (Fla. Dist. Ct. App. 2011)",3D11-1215,2011-12-19,District Court of Appeal of Florida,0,0.0,,https://www.courtlistener.com/opinion/2489892/casa-manolo-inc-v-siemens-financial-services-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2011
Crouch v. Siemens Short-Term Disability Plan (S.D.W. Va 2009),Civil Action 2:08-0866,2009-09-29,"District Court, S.D. West Virginia",0,0.0,,https://www.courtlistener.com/opinion/2420642/crouch-v-siemens-short-term-disability-plan/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2009
In re Siemens Water Technologies Holding Corp. (Fed. Cir. 2009),No. 2008-1446,2009-04-10,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/8488175/in-re-siemens-water-technologies-holding-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2009
"Siemens Corporation, Siemens Aktiengesellschaft, and Efficient Networks, Inc.// Brice Bartek, James Pickering and Russell Young v. Brice Bartek, James Pickering and Russell Young// Siemens Corporation, Siemens Aktiengesellschaft, and Efficient Networks, Inc. (Tex. App.-Austin 2007)",03-07-00165-CV,2007-06-01,"Texas Court of Appeals, 3rd District (Austin)",0,0.0,,https://www.courtlistener.com/opinion/2873152/siemens-corporation-siemens-aktiengesellschaft-and-efficient-networks/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2007
"Siemens Corporation, Siemens Aktiengesellschaft, and Efficient Networks, Inc.// Brice Bartek, James Pickering and Russell Young v. Brice Bartek, James Pickering and Russell Young// Siemens Corporation, Siemens Aktiengesellschaft, and Efficient Networks, Inc. (Tex. App.-Austin 2007)",03-07-00165-CV,2007-06-01,"Texas Court of Appeals, 3rd District (Austin)",0,0.0,1.0,https://www.courtlistener.com/opinion/2873153/siemens-corporation-siemens-aktiengesellschaft-and-efficient-networks/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2007
Clark v. Siemens VDO Automotive Corp. (4th Cir. 2007),No. 06-1172,2007-04-09,Court of Appeals for the Fourth Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/8629017/clark-v-siemens-vdo-automotive-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2007
"Casas v. SIEMENS ENERGY AND AUTOMATION, INC. (Fla. Dist. Ct. App. 2009)",3D04-742,2009-01-14,District Court of Appeal of Florida,0,0.0,1.0,https://www.courtlistener.com/opinion/1600415/casas-v-siemens-energy-and-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2009
"Casas v. SIEMENS ENERGY AND AUTOMATION, INC. (Fla. 2007)",SC06-1063,2007-11-15,Supreme Court of Florida,0,0.0,,https://www.courtlistener.com/opinion/1822725/casas-v-siemens-energy-and-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2007
SIEMENS BLDG. TECHNOLOGIES v. Jefferson Parish (E.D. La. 2004),Civ.A. 03-2272,2004-01-09,"District Court, E.D. Louisiana",0,0.0,0.0,https://www.courtlistener.com/opinion/2564206/siemens-bldg-technologies-v-jefferson-parish/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2004
"First Technology, Inc. v. Siemens Power Generation, Inc. (Fla. Dist. Ct. App. 2011)",4D11-2001,2011-11-30,District Court of Appeal of Florida,0,0.0,1.0,https://www.courtlistener.com/opinion/2486707/first-technology-inc-v-siemens-power-generation-in/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2011
"SIEMENS ENERGY AND AUTOMATION, INC. v. Casas (Fla. 2009)",SC09-326,2009-06-11,Supreme Court of Florida,0,0.0,,https://www.courtlistener.com/opinion/1579216/siemens-energy-and-automation-inc-v-casas/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2009
Bondpro Corporation v. Siemens Power Genera (7th Cir. 2006),05-3077,2006-09-12,Court of Appeals for the Seventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/2999627/bondpro-corporation-v-siemens-power-genera/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2006
"Siemens Financial Services, Inc. v. MTG Guarnieri Manufacturing, Inc. (Okla. Civ. App. 2011)","No. 108,464",2011-09-14,Court of Civil Appeals of Oklahoma,0,0.0,1.0,https://www.courtlistener.com/opinion/5326834/siemens-financial-services-inc-v-mtg-guarnieri-manufacturing-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2011
Cummings v. SIEMENS DEMATIC ELECTRONICS ASSEMBLY (Mich. 2007),132573,2007-02-27,Michigan Supreme Court,0,0.0,,https://www.courtlistener.com/opinion/843659/cummings-v-siemens-dematic-electronics-assembly/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2007
Siemens AG v. Houston Casualty Co. (Tex. App.-Dallas 2004),05-03-00933-CV,2004-02-19,"Texas Court of Appeals, 5th District (Dallas)",0,0.0,1.0,https://www.courtlistener.com/opinion/1652155/siemens-ag-v-houston-casualty-co/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=6,2004
"Hudson v. Siemens Logistics & Assembly Systems, Inc. (3rd Cir. 2009)",08-2722,2009-11-24,Court of Appeals for the Third Circuit,0,0.0,,https://www.courtlistener.com/opinion/8502673/hudson-v-siemens-logistics-assembly-systems-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2009
"Bondpro Corporation v. Siemens Power Generation, Inc. (7th Cir. 2006)",05-3077,2006-09-12,Court of Appeals for the Seventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/795744/bondpro-corporation-v-siemens-power-generation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2006
"Hudson v. Siemens Logistics & Assembly Systems, Inc. (3rd Cir. 2009)",No. 08-2722,2009-11-24,Court of Appeals for the Third Circuit,0,0.0,,https://www.courtlistener.com/opinion/8502674/hudson-v-siemens-logistics-assembly-systems-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2009
Lapidus v. Siemens Power Transmission (N.C. Indus. Comm. 2004),I.C. NO. 836986,2004-03-10,North Carolina Industrial Commission,0,0.0,,https://www.courtlistener.com/opinion/3893093/lapidus-v-siemens-power-transmission/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2004
American Intern. Group v. Siemens Building (Fla. Dist. Ct. App. 2004),3D04-112,2004-06-02,District Court of Appeal of Florida,0,0.0,1.0,https://www.courtlistener.com/opinion/1896537/american-intern-group-v-siemens-building/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2004
"Kwok Tam v. Siemens Corporate Research, Inc. (N.J. 2008)","C-106 September Term 2008 62,714",2008-09-18,Supreme Court of New Jersey,0,0.0,,https://www.courtlistener.com/opinion/2066034/kwok-tam-v-siemens-corporate-research-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2008
"Shonk Elec., Inc. v. Siemens Medical Solutions USA, Inc. (Ind. Ct. App. 2011)",55A05-1009-CC-554,2011-05-17,Indiana Court of Appeals,0,0.0,1.0,https://www.courtlistener.com/opinion/2529606/shonk-elec-inc-v-siemens-medical-solutions-usa-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2011
Siemens Westinghouse Power Corp. v. Dick Corp. (S.D.N.Y. 2004),No. 03 Civ. 364(VM),2004-03-16,"District Court, S.D. New York",0,0.0,,https://www.courtlistener.com/opinion/8754510/siemens-westinghouse-power-corp-v-dick-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2004
"Automotive Technologies International, Inc. v. Siemens VDO Automotive Corp. (Fed. Cir. 2011)",No. 2011-1061,2011-05-12,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/8471401/automotive-technologies-international-inc-v-siemens-vdo-automotive-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2011
"Automotive Technologies International, Inc. v. Siemens VDO Automotive Corp. (E.D. Mich. 2010)",Case 06-15756,2010-09-30,"District Court, E.D. Michigan",1,3018762.27,1.0,https://www.courtlistener.com/opinion/2470029/automotive-technologies-international-inc-v-siemens-vdo-automotive-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2010
"Symorex, Inc. v. Siemens Industrial Automation (E.D. Mich. 2001)",99-71803,2001-06-29,"District Court, E.D. Michigan",1,22326623.44,1.0,https://www.courtlistener.com/opinion/2491999/symorex-inc-v-siemens-industrial-automation/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2001
Siemens Westinghouse Power Corp. v. Dick Corp. (S.D.N.Y. 2004),03 CIV.364 VM,2004-01-14,"District Court, S.D. New York",0,0.0,1.0,https://www.courtlistener.com/opinion/2577854/siemens-westinghouse-power-corp-v-dick-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2004
"Caruso v. Siemens Business Communications Systems, Inc. (2d Cir. 2005)",Docket No. 04-1478-CV,2005-08-04,Court of Appeals for the Second Circuit,0,0.0,,https://www.courtlistener.com/opinion/8438964/caruso-v-siemens-business-communications-systems-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2005
"Collin County, Texas v. SIEMENS BUSINESS SERVICES (E.D. Tex. 2006)",2:05-cv-00141,2006-08-09,"District Court, E.D. Texas",0,0.0,1.0,https://www.courtlistener.com/opinion/2473560/collin-county-texas-v-siemens-business-services/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2006
"Electrical Specialties, Inc. v. Siemens Building Technologies, Inc. (Ind. Ct. App. 2005)",No. 49A02-0407-CV-596,2005-11-30,Indiana Court of Appeals,1,247268.05,1.0,https://www.courtlistener.com/opinion/7166019/electrical-specialties-inc-v-siemens-building-technologies-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2005
"Bondpro Corp. v. Siemens Power Generation, Inc. (7th Cir. 2006)",05-3077,2006-10-19,Court of Appeals for the Seventh Circuit,0,0.0,,https://www.courtlistener.com/opinion/2999695/bondpro-corp-v-siemens-power-generation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2006
BondPro Corp. v. Siemens Westinghouse Power Corp. (W.D. Wis. 2004),04-C-0026-C,2004-05-28,"District Court, W.D. Wisconsin",1,3408.61,0.0,https://www.courtlistener.com/opinion/2468921/bondpro-corp-v-siemens-westinghouse-power-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2004
"Siemens Bldg. Technologies, Inc. v. Mass. Elec. Const. Co. (Del. 2010)","689, 2010",2010-11-05,Supreme Court of Delaware,0,0.0,,https://www.courtlistener.com/opinion/2442575/siemens-bldg-technologies-inc-v-mass-elec-const-co/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2010
"Caruso v. Siemens Business Systs., Inc. (2d Cir. 2003)",Docket No. 02-7645,2003-01-23,Court of Appeals for the Second Circuit,0,0.0,,https://www.courtlistener.com/opinion/7297760/caruso-v-siemens-business-systs-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2003
SIEMENS BUILDING TECHNOLOGIES v. Iberville Parish School Board (La. 2008),2008-CC-0336,2008-04-04,Supreme Court of Louisiana,0,0.0,,https://www.courtlistener.com/opinion/1088764/siemens-building-technologies-v-iberville-parish-school-board/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=7,2008
Siemens v. Evans (Wash. Ct. App. 1995),No. 17275-5-II,1995-11-20,Court of Appeals of Washington,0,0.0,1.0,https://www.courtlistener.com/opinion/6983098/siemens-v-evans/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,1995
"Siemens Building Technologies, Inc. v. Commonwealth (Mass. Super. Ct. 2001)",No. 014904BLS,2001-11-14,Massachusetts Superior Court,1,1908752.96,,https://www.courtlistener.com/opinion/8354541/siemens-building-technologies-inc-v-commonwealth/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2001
"Automotive Technologies International, Inc. v. Siemens VDO Automotive Corp. (E.D. Mich. 2009)",Case 06-CV-15756-DT,2009-10-30,"District Court, E.D. Michigan",0,0.0,1.0,https://www.courtlistener.com/opinion/2409173/automotive-technologies-international-inc-v-siemens-vdo-automotive-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2009
"Whitecap (US) Fund I, LP v. Siemens First Capital Commercial Finance LLC (N.Y. App. Div. 2014)",650888/12 12475 12474,2014-10-28,Appellate Division of the Supreme Court of the State of New York,0,0.0,1.0,https://www.courtlistener.com/opinion/2746028/whitecap-us-fund-i-lp-v-siemens-first-capital-commercial-finance-llc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2014
"Andree v. Siemens Energy & Automation, Inc. (7th Cir. 2003)",No. 02-2829,2003-12-17,Court of Appeals for the Seventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/8451228/andree-v-siemens-energy-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2003
"Bergstrom, Inc. v. Siemens Electric, Ltd. (N.D. Ill. 2002)",No. 97 C 5131,2002-02-28,"District Court, N.D. Illinois",0,0.0,,https://www.courtlistener.com/opinion/8750320/bergstrom-inc-v-siemens-electric-ltd/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2002
SIEMENS INFORMATION & COMMUNICATIONS v. Collins (Fla. Dist. Ct. App. 2003),1D02-1558,2003-09-12,District Court of Appeal of Florida,0,0.0,0.0,https://www.courtlistener.com/opinion/1890258/siemens-information-communications-v-collins/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2003
"Davis v. Siemens Medical Solutions USA, Inc. (W.D. Ky. 2005)",Civ. A. 304CV195H,2005-11-08,"District Court, W.D. Kentucky",1,12363.4,0.0,https://www.courtlistener.com/opinion/2475647/davis-v-siemens-medical-solutions-usa-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2005
Siemens Energy & Automation Inc. v. Good (7th Cir. 2004),"03-3019, 03-3042, 03-3149",2004-11-22,Court of Appeals for the Seventh Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/2997353/siemens-energy-automation-inc-v-good/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2004
Siemens Westinghouse Power Corp. v. Dick Corp. (S.D.N.Y. 2004),No. 03 CIV. 364(VM),2004-01-21,"District Court, S.D. New York",0,0.0,1.0,https://www.courtlistener.com/opinion/8753926/siemens-westinghouse-power-corp-v-dick-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2004
"Saint-Gobain Ceramics & Plastics, Inc. v. Siemens Medical Solutions USA, Inc. (2011)",11-301,2011-11-07,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/7349226/saint-gobain-ceramics-plastics-inc-v-siemens-medical-solutions-usa/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2011
Siemens Westinghouse Power Corp. v. Dick Corp. (S.D.N.Y. 2003),03 Civ. 364(VM),2003-10-14,"District Court, S.D. New York",1,31494423.91,1.0,https://www.courtlistener.com/opinion/2294429/siemens-westinghouse-power-corp-v-dick-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2003
Siemens Westinghouse Power Corp. v. Dick Corp. (S.D.N.Y. 2003),03 CIV.364 VM,2003-11-24,"District Court, S.D. New York",0,0.0,,https://www.courtlistener.com/opinion/2294859/siemens-westinghouse-power-corp-v-dick-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2003
Power Mosfet Technologies v. Siemens AG (E.D. Tex. 2000),No. 2:99CV168,2000-10-30,"District Court, E.D. Texas",0,0.0,,https://www.courtlistener.com/opinion/8750063/power-mosfet-technologies-v-siemens-ag/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2000
"Piluso v. Siemens Information & Communication Networks, Inc. (2d Cir. 2005)",Docket No. 04-6561,2005-09-21,Court of Appeals for the Second Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/8465385/piluso-v-siemens-information-communication-networks-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2005
"Siemens Building Technologies, Inc. v. Camacho (E.D. Pa. 2001)",CIV.A. 01-1613,2001-04-18,"District Court, E.D. Pennsylvania",0,0.0,1.0,https://www.courtlistener.com/opinion/2293893/siemens-building-technologies-inc-v-camacho/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2001
Fuezell Burks v. Siemens Energy (8th Cir. 2000),99-3733,2000-06-29,Court of Appeals for the Eighth Circuit,1,15010.92,1.0,https://www.courtlistener.com/opinion/3024703/fuezell-burks-v-siemens-energy/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2000
Ward v. Siemens Energy Automation (N.C. Indus. Comm. 1996),I.C. Nos. 403126 412629,1996-11-08,North Carolina Industrial Commission,0,0.0,,https://www.courtlistener.com/opinion/3889264/ward-v-siemens-energy-automation/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,1996
"Siemens Building Technologies, Inc. v. Peak Mechanical, Inc. (Minn. Ct. App. 2004)",A04-131,2004-08-10,Court of Appeals of Minnesota,1,366575.31,1.0,https://www.courtlistener.com/opinion/2109226/siemens-building-technologies-inc-v-peak-mechanical-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2004
"Casas v. Siemens Energy & Automation, Inc. (Fla. Dist. Ct. App. 2006)",3D04-742,2006-02-22,District Court of Appeal of Florida,0,0.0,1.0,https://www.courtlistener.com/opinion/1938032/casas-v-siemens-energy-automation-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=8,2006
"Morris v. Siemens Components, Inc. (D.N.J. 1996)",Civil Action 95-5242,1996-09-20,"District Court, D. New Jersey",0,0.0,1.0,https://www.courtlistener.com/opinion/2596575/morris-v-siemens-components-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,1996
Street v. Siemens Medical Solutions Health Services Corp. ( 2004),no. 885,2004-07-27,"Pennsylvania Court of Common Pleas, Philadelphia County",1,124.41,0.0,https://www.courtlistener.com/opinion/6515104/street-v-siemens-medical-solutions-health-services-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2004
Siemens Westinghouse Power Corp. v. Dick Corp. (S.D.N.Y. 2004),03 CIV.364(VM),2004-05-28,"District Court, S.D. New York",1,25564557.97,,https://www.courtlistener.com/opinion/2468907/siemens-westinghouse-power-corp-v-dick-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2004
"SIEMENS BLDG. TECHNOLOGIES, INC. v. Polk County (Iowa Ct. App. 2005)",03-2060,2005-03-16,Court of Appeals of Iowa,0,0.0,1.0,https://www.courtlistener.com/opinion/2194520/siemens-bldg-technologies-inc-v-polk-county/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2005
"Torain v. Siemens Rolm Communications, Inc. (1999)",No. 99M28; No. 99M29; No. 99M30; No. 99M31; No. 99M33; No. 99M34,1999-10-12,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/9266998/torain-v-siemens-rolm-communications-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,1999
"Torain v. Siemens Rolm Communications, Inc. (1998)",No. 97-8191,1998-04-27,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/9169262/torain-v-siemens-rolm-communications-inc/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,1998
Siemens Credit Corp. v. Newlands (N.D. Cal. 1994),C93-4225-FMS,1994-10-17,"District Court, N.D. California",1,37384.23,1.0,https://www.courtlistener.com/opinion/1740915/siemens-credit-corp-v-newlands/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,1994
"Tierney & Black, Inc. v. Siemens Power Corp. (6th Cir. 2003)",No. 01-6518,2003-09-12,,0,0.0,,https://www.courtlistener.com/opinion/8448113/tierney-black-inc-v-siemens-power-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2003
Siemens Westinghouse Power Corp. v. Dick Corp. (S.D.N.Y. 2004),No. 03 Civ. 364(VM),2004-03-01,"District Court, S.D. New York",1,5112911.59,,https://www.courtlistener.com/opinion/8753965/siemens-westinghouse-power-corp-v-dick-corp/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2004
"Siemens Medical Solutions Usa, Inc. v. Saint-Gobain Ceramics & Plastics, Inc. (Fed. Cir. 2011)","2010-1145, 2010-1177",2011-06-07,Court of Appeals for the Federal Circuit,0,0.0,0.0,https://www.courtlistener.com/opinion/218218/siemens-medical-solutions-usa-inc-v-saint-gobain-ceramics-plastics/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2011
"Saint-Gobain Ceramics & Plastics, Inc. v. Siemens Medical Solutions USA, Inc. (2011)",No. 11-301,2011-11-07,Supreme Court of the United States,0,0.0,,https://www.courtlistener.com/opinion/9244048/saint-gobain-ceramics-plastics-inc-v-siemens-medical-solutions-usa/?q=%22Siemens%22&type=o&order_by=score+desc&stat_Published=on&page=9,2011
